1.000000,0.889283,1.713249,0.414257,4.494936,0.000000,0.000000,6.523348,0.759623
1.000000,0.596807,1.663905,0.330424,4.085350,0.000000,0.000000,6.120271,0.521064
1.000000,0.717926,1.637638,0.299922,4.512419,0.000000,0.000000,6.603494,0.654019
1.000000,0.535948,1.160186,0.289352,3.640872,0.000000,0.000000,5.265872,0.495943
1.000000,0.682015,1.410908,0.369636,4.225421,0.000000,0.000000,6.154099,0.581875
1.000000,0.316796,1.578404,0.000000,3.910416,0.000000,0.000000,5.852897,0.467985
1.000000,0.388182,1.720877,0.184919,4.079105,0.000000,0.000000,6.242178,0.396520
1.000000,0.598320,1.311411,0.315208,3.161618,0.000000,0.000000,4.588665,0.554710
1.000000,0.787129,1.587719,0.289217,4.349087,0.000000,0.000000,6.268785,0.735500
1.000000,0.299186,1.370888,0.212910,3.365927,0.000000,0.000000,5.133081,0.305949
1.000000,0.634416,1.079223,0.284860,3.349566,0.000000,0.000000,4.705134,0.606697
1.000000,0.482476,1.512108,0.338121,3.741749,0.000000,0.000000,5.657049,0.407693
1.000000,0.949456,1.229425,0.370196,4.012619,0.000000,0.000000,5.507177,0.861201
1.000000,0.407104,1.592161,0.043134,4.127871,0.000000,0.000000,6.148341,0.502224
1.000000,0.680382,1.466050,0.520513,3.422922,0.000000,0.000000,5.095295,0.506177
1.000000,0.875892,1.610457,0.499230,4.228951,0.000000,0.000000,6.150420,0.700296
1.000000,0.155781,1.600466,0.000000,3.751160,0.000000,0.000000,5.800852,0.285951
1.000000,0.687605,1.598975,0.129847,3.911698,0.000000,0.000000,5.624805,0.741515
1.000000,0.663567,1.018281,0.393416,4.114508,0.000000,0.000000,5.842054,0.552249
1.000000,0.671541,1.382478,0.262909,3.704797,0.000000,0.000000,5.318797,0.648921
1.000000,0.054597,1.590805,0.056484,3.869098,0.000000,0.000000,6.106012,0.138802
1.000000,0.801501,1.439784,0.490011,3.849992,0.000000,0.000000,5.578518,0.639132
1.000000,0.471006,1.291749,0.114849,4.315164,0.000000,0.000000,6.269969,0.520299
1.000000,0.489699,1.645033,0.000000,4.230524,0.000000,0.000000,6.186559,0.643032
1.000000,0.814891,1.542575,0.405037,4.115977,0.000000,0.000000,5.951446,0.698459
1.000000,0.834739,1.552809,0.468385,4.196074,0.000000,0.000000,6.094833,0.678009
1.000000,0.795132,1.486180,0.314176,4.500789,0.000000,0.000000,6.453054,0.725165
1.000000,0.503912,1.490280,0.264349,4.391891,0.000000,0.000000,6.536743,0.459814
1.000000,0.413561,1.499604,0.191456,3.941983,0.000000,0.000000,5.918801,0.422447
1.000000,0.941122,1.416469,0.516364,3.591561,0.000000,0.000000,5.073367,0.772174
1.000000,0.679500,1.304020,0.301624,3.624044,0.000000,0.000000,5.180568,0.635459
1.000000,0.760592,1.342792,0.315552,3.621562,0.000000,0.000000,5.127476,0.709952
1.000000,0.721867,1.438193,0.380232,3.725154,0.000000,0.000000,5.400424,0.627826
1.000000,0.124176,1.432298,0.000000,4.207576,0.000000,0.000000,6.343341,0.322773
1.000000,0.036208,1.617752,0.000000,3.661681,0.000000,0.000000,5.731437,0.222439
1.000000,0.288413,1.771477,0.169161,3.837269,0.000000,0.000000,5.993653,0.309429
1.000000,0.696576,1.613305,0.346181,4.327186,0.000000,0.000000,6.368796,0.608154
1.000000,0.817793,1.174282,0.382558,4.190297,0.000000,0.000000,5.874098,0.714697
1.000000,0.416190,1.636390,0.157125,3.650443,0.000000,0.000000,5.529383,0.452586
1.000000,0.498681,1.292768,0.258181,3.617145,0.000000,0.000000,5.307633,0.477003
1.000000,0.315582,1.501879,0.000000,3.842183,0.000000,0.000000,5.688629,0.497905
1.000000,0.437583,1.637643,0.097109,4.068130,0.000000,0.000000,6.086579,0.501578
1.000000,0.691388,1.392712,0.326257,3.784895,0.000000,0.000000,5.462185,0.628471
1.000000,0.676740,1.236477,0.377225,3.218221,0.000000,0.000000,4.602491,0.595936
1.000000,0.422978,1.458326,0.134321,3.733910,0.000000,0.000000,5.549385,0.472171
1.000000,0.458845,1.708138,0.078364,3.788454,0.000000,0.000000,5.676281,0.541187
1.000000,0.445498,1.582265,0.149581,3.754923,0.000000,0.000000,5.625852,0.484988
1.000000,0.695318,1.559861,0.312175,4.026497,0.000000,0.000000,5.882031,0.634946
1.000000,0.814614,1.238405,0.656799,3.050208,0.000000,0.000000,4.401485,0.569557
1.000000,0.513243,1.495165,0.234726,3.718910,0.000000,0.000000,5.522330,0.503282
