0,0.000000,0.001263,0.0,0.000000,3.420991,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.544200,0.000000,0.0,0.0
0,0.000000,0.001961,0.0,0.000000,3.583870,0.000000,0.0,0.0
0,0.002239,0.037142,0.0,0.000000,3.692614,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.747341,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.626949,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.601537,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.704374,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.682372,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.737741,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.737741,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.737741,0.000000,0.0,0.0
0,0.082584,0.073479,0.0,0.000000,3.807744,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.742470,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.890843,0.000000,0.0,0.0
0,0.000000,0.022114,0.0,0.000000,3.889348,0.000000,0.0,0.0
0,0.058491,0.006399,0.0,0.000000,3.894062,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,3.977465,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.055848,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.010832,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.078965,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.115636,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.145698,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.145752,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.239554,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.104893,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.153759,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.198438,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.261815,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.105201,4.133618,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.436142,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.448800,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.000000,4.583934,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.046341,4.666984,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.001991,4.849372,0.000000,0.0,0.0
0,0.000000,0.000000,0.0,0.032261,4.917399,0.000000,0.0,0.0
1,1.937985,2.440778,0.0,0.000000,0.888094,4.439328,0.0,0.0
1,1.728143,2.164232,0.0,0.000000,0.790672,3.932311,0.0,0.0
1,1.952664,2.407230,0.0,0.000000,0.899134,4.424517,0.0,0.0
1,1.879940,2.202479,0.0,0.000000,0.563224,4.189725,0.0,0.0
1,1.754398,2.260083,0.0,0.000000,0.964608,4.071871,0.0,0.0
1,1.621851,1.899041,0.0,0.000000,0.736154,3.557774,0.0,0.0
1,1.468683,1.867662,0.0,0.000000,0.912109,3.346041,0.0,0.0
1,1.798588,2.093421,0.0,0.000000,0.805624,3.943188,0.0,0.0
1,1.787903,2.127145,0.0,0.000000,0.796989,3.983732,0.0,0.0
1,1.748006,2.075139,0.0,0.000000,0.826992,3.874977,0.0,0.0
1,1.326644,1.661526,0.0,0.000000,0.672152,3.037224,0.0,0.0
1,1.563016,2.000282,0.0,0.000000,0.868055,3.627234,0.0,0.0
1,1.544514,1.872529,0.0,0.000000,0.833656,3.463784,0.0,0.0
1,1.544514,1.872529,0.0,0.000000,0.833656,3.463784,0.0,0.0
1,1.806084,2.214469,0.0,0.000000,1.135819,4.050547,0.0,0.0
1,1.772064,1.940541,0.0,0.000000,0.772773,3.759771,0.0,0.0
1,1.827505,2.130422,0.0,0.000000,0.989744,4.022240,0.0,0.0
1,1.521818,1.790281,0.0,0.000000,0.889794,3.358205,0.0,0.0
1,1.623987,1.936112,0.0,0.000000,1.078081,3.584657,0.0,0.0
1,1.800724,2.130492,0.0,0.000000,1.147551,3.970072,0.0,0.0
1,1.537363,1.928155,0.0,0.000000,1.136769,3.511919,0.0,0.0
1,1.504117,1.908145,0.0,0.000000,1.113729,3.468811,0.0,0.0
1,1.739715,1.992984,0.0,0.000000,0.969626,3.811155,0.0,0.0
1,1.618601,1.860434,0.0,0.000000,1.171486,3.477791,0.0,0.0
1,1.425748,1.780665,0.0,0.000000,1.061883,3.258401,0.0,0.0
1,1.847342,2.049629,0.0,0.000000,1.107736,3.938517,0.0,0.0
1,1.824342,2.276894,0.0,0.000000,1.229631,4.196531,0.0,0.0
1,1.622222,2.067415,0.0,0.000000,1.287789,3.739657,0.0,0.0
1,1.863279,2.063068,0.0,0.000000,1.093510,3.982910,0.0,0.0
1,1.981360,2.230638,0.0,0.000000,1.349241,4.227368,0.0,0.0
1,1.660953,1.989940,0.0,0.000000,1.178980,3.710065,0.0,0.0
1,1.539633,1.993740,0.0,0.000000,1.408153,3.560730,0.0,0.0
1,1.803251,2.043127,0.0,0.000000,1.228278,3.887634,0.0,0.0
1,1.356273,1.759065,0.0,0.000000,1.310051,3.136059,0.0,0.0
1,1.712773,1.972839,0.0,0.000000,1.279648,3.710668,0.0,0.0
1,1.649102,1.894182,0.0,0.000000,1.091538,3.612260,0.0,0.0
1,1.890933,2.143752,0.0,0.000000,1.237266,4.103181,0.0,0.0
1,1.699524,1.892250,0.0,0.000000,1.222387,3.632154,0.0,0.0
1,1.501232,1.753402,0.0,0.000000,1.369533,3.253119,0.0,0.0
1,1.590313,1.838859,0.0,0.000000,1.348343,3.449376,0.0,0.0
1,1.409382,1.689983,0.0,0.000000,1.369410,3.121833,0.0,0.0
1,1.757833,1.886930,0.0,0.000000,1.422228,3.650086,0.0,0.0
1,1.679232,1.904100,0.0,0.000000,1.479367,3.597314,0.0,0.0
1,1.690743,2.107694,0.0,0.000000,1.664664,3.857218,0.0,0.0
1,1.523525,1.750109,0.0,0.000000,1.525022,3.292914,0.0,0.0
1,1.732181,1.814803,0.0,0.000000,1.690941,3.534771,0.0,0.0
