0,0.000000,0.024592,0.000000,0.000000,1.335758,4.227362,0.000000,0.000000
0,0.948495,0.196523,0.000000,2.796572,0.793148,2.662111,2.465686,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.441504,4.732583,0.086115,0.000000
0,0.989189,0.169367,0.022014,3.016991,0.720559,2.513270,2.639176,0.000000
0,0.970189,0.185735,0.000000,2.918146,0.771850,2.623068,2.559787,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.466265,4.665796,0.000000,0.000000
0,1.038043,0.165181,0.000000,3.175343,0.809589,2.793673,2.785118,0.000000
0,0.998186,0.214845,0.000000,2.995034,0.798565,2.648118,2.620994,0.000000
0,0.000000,0.003147,0.000000,0.000000,1.483498,4.678614,0.000000,0.000000
0,1.018479,0.186686,0.000000,3.019308,0.883198,2.966889,2.672134,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.513501,4.812129,0.000000,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.513501,4.812129,0.000000,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.544468,4.772700,0.000000,0.000000
0,1.057956,0.190139,0.000000,3.204980,0.855933,2.884899,2.814258,0.000000
0,1.069521,0.125380,0.022918,3.356947,0.784383,2.805468,2.935142,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.680267,5.339046,0.000000,0.000000
0,0.000618,0.000000,0.000000,0.000000,1.566153,5.100431,0.000000,0.000000
0,1.077007,0.178048,0.000000,3.311500,0.852028,2.898403,2.898645,0.000000
0,0.981351,0.229908,0.000000,2.795360,0.963705,3.107213,2.493965,0.000000
0,1.056394,0.261844,0.000000,3.109227,0.924503,2.939329,2.732136,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.656583,5.207211,0.000000,0.000000
0,1.020828,0.233361,0.000000,2.981031,0.936439,3.025222,2.636089,0.000000
0,0.076613,0.068799,0.000000,0.000000,1.586827,4.894548,0.000000,0.000000
0,0.188805,0.026386,0.000000,0.250841,1.576192,4.983907,0.362868,0.000000
0,0.977753,0.241224,0.000000,2.795627,0.955406,3.054754,2.485114,0.000000
0,1.096921,0.203006,0.000000,3.341137,0.898372,2.989629,2.927785,0.000000
0,0.024474,0.013704,0.000000,0.000000,1.673689,5.227259,0.000000,0.000000
0,1.072679,0.162820,0.000000,3.266069,0.912505,3.108505,2.878358,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.602869,5.197835,0.000000,0.000000
0,1.163095,0.132117,0.028555,3.679359,0.865614,3.052737,3.214426,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.647999,5.191064,0.000000,0.000000
0,0.096760,0.059659,0.000000,0.000000,1.702110,5.246790,0.053156,0.000000
0,0.008388,0.000000,0.000000,0.000000,1.664098,5.378325,0.000000,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.708488,5.371623,0.000000,0.000000
0,0.117032,0.020305,0.000000,0.000000,1.631005,5.131838,0.145734,0.000000
0,0.000000,0.046077,0.000000,0.000000,1.801851,5.435533,0.000000,0.040356
0,1.127093,0.254037,0.000000,3.408170,0.950014,3.041285,2.977721,0.000000
0,1.161125,0.223890,0.000000,3.558622,0.943586,3.094298,3.109854,0.000000
0,1.148604,0.281778,0.000000,3.443176,0.980732,3.082636,3.009530,0.000000
0,0.057846,0.000000,0.000000,0.000000,1.669594,5.383161,0.073118,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.786413,5.568068,0.000000,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.743531,5.523717,0.000000,0.000000
0,1.154986,0.189268,0.000000,3.596002,0.915189,3.075869,3.137612,0.000000
0,0.195421,0.000000,0.000000,0.306888,1.775915,5.616866,0.425315,0.000000
0,1.183219,0.229444,0.000000,3.593778,1.026467,3.333174,3.154520,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.820035,5.900162,0.000000,0.000000
0,1.263199,0.160814,0.062034,4.006823,0.923902,3.192333,3.492802,0.000000
0,0.000000,0.000000,0.000000,0.000000,1.897844,5.875212,0.000000,0.000000
0,1.248715,0.270325,0.000000,3.829124,1.049164,3.327391,3.338241,0.000000
0,0.076507,0.092242,0.000000,0.000000,2.101093,6.314375,0.000000,0.000000
